index	#1 Label	#2 ImageID	#3 String
8821	negative	8821.jpg	The image shows a young man resting his head on his hand, with his elbow supported on a surface. He appears to be in a contemplative or relaxed pose, looking directly at the camera. His expression is neutral or slightly pensive, with a hint of tiredness. He has a short beard and is wearing a black shirt with a V-neck. A necklace with sunglasses hanging from it is also visible around his neck. The background appears to be a neutral, indoors setting with soft lighting.
9013	negative	9013.jpg	The image shows a close-up of a man with fair skin and light-colored hair styled to the side. He is wearing a black suit jacket with a white dress shirt underneath. His facial expression is stern, and his eyebrows are slightly furrowed. The background appears to be outdoors with a soft-focus effect.
9324	negative	9324.jpg	The image shows a person, seemingly a young individual, facing slightly upwards towards a microphone. The person's mouth is open, suggesting they are speaking or singing into the microphone. The background is blurred, and there is a noticeable grainy texture to the image, possibly indicating it is an old photograph or taken with a low-quality camera. The person appears to be engaged in some form of vocal activity, potentially in a performance or conversation setting. The expression on the face is not entirely clear due to the angle and focus but could be interpreted as intense or animated given the mouth position.
9394	negative	9394.jpg	The image shows two men sitting on a couch next to each other. The man on the left is wearing a green military-style jacket with red shoulder patches featuring a number "3" and a patch on the left arm. He has a smiling expression and is looking towards the man on the right. The man on the right is wearing a black T-shirt with yellow text and is holding a large pink and white swirled lollipop. He has a focused expression, seemingly licking or about to lick the lollipop. The background features a brick wall, adding to a casual and relaxed atmosphere.
9468	negative	9468.jpg	In the image, a person is standing on a grassy field under a cloudy sky. They are wearing a dark-colored tracksuit with light-colored patterns on the sleeves and sides. The person appears to be adjusting or holding something with their right hand, while their expression and body language suggest they are focused or possibly frustrated. In the background, there is an orange net partially visible, and some trees are scattered across the field, indicating that this might be a sports or recreational area.
9545	negative	9545.jpg	The image shows a screenshot of a Twitter interaction related to voting statistics for the VMAs. The original tweet from the account @5HVoteStats details the voting rates as "Us: 1.5 million/hour" and "Them: 1.1 million/hour," emphasizing the hashtag #WorthItVMA. The tweet was retweeted by a user named emily. The tweet has garnered 1,075 retweets and 26 favorites. Below the retweet, there are replies from users including @virtuallybruna with the username FOLLOW ME DINAH, @TotalDevin, and @sestralmia with the username TWEET LIMIT AGAIN. The original tweet was posted on August 30, 2015, at 1:54 PM. The interface displays Twitter's navigation options at the bottom, including Home, Notifications, Messages, and Me. The device's status bar indicates the time is 1:54 PM and the battery level is at 7%.
9594	negative	9594.jpg	In the image, a young man appears to be looking directly at the camera with a somewhat disapproving or unimpressed expression. His eyes are slightly narrowed, and his lips are pursed, which could suggest annoyance or disapproval. The background is indistinct, appearing dark and out of focus, putting emphasis on the subject. The lighting is uneven, casting shadows on his face and giving a stark contrast to the overall mood of the image. The person is wearing a casual gray shirt, suggesting a relaxed or informal setting. Overall, the image captures a moment of mild displeasure or skepticism.
9774	negative	9774.jpg	The image shows a man standing in front of a microphone with a smile on his face. He is wearing a dark blue suit, white shirt, and a blue tie with small dots. He has short, gray hair and appears to be addressing an audience or making a public announcement. The background features an architectural element with horizontal lines. The man's expression suggests a positive or friendly interaction, possibly at a formal event or press conference.
9994	negative	9994.jpg	The image shows a man in a suit standing on a stage, facing away from the camera and towards a large audience. He appears to be delivering a speech or presentation, as suggested by his stance and the handheld microphone in his right hand. The audience is seated and appears focused, with some people smiling or clapping, indicating engagement with the speaker. The setting appears to be a well-lit conference or event hall, with screens或投影片展示在背景中。
11572	negative	11572.jpg	The image depicts a person with light-colored eyes looking directly at the camera with a slightly surprised or pouty expression. The individual, whose face appears blurred, has blonde or light brown hair with a choppy hairstyle. They are wearing a black leather jacket over a light gray hoodie. The overall lighting is warm, giving the image a soft, pinkish tint. There is no specific action taking place apart from the person posing for the camera, and no other interactions or events are visible in the scene. The sense of negative sentiment may be derived from the expression or some external context not evident in the image.
12042	negative	12042.jpg	The image shows a car accident involving three vehicles: a brown SUV, a yellow taxi, and a silver sedan. The brown SUV is positioned diagonally across the intersection, its front end angled towards the taxi, which has collided with the rear of the SUV and the front of the silver sedan. The taxi is wedged between the two other vehicles. Debris is scattered on the road, and there appears to be some smoke or dust rising from the point of impact. The traffic light in the background shows a green signal, suggesting that the vehicles may have been moving when the collision occurred. Trees and streetlights are visible in the background, indicating an urban or suburban setting.
12131	negative	12131.jpg	A blue sedan car is crashed into a baby stroller, which is lying near its front tire. The car, with significant front-end damage, appears to have been stationary when the collision occurred. Police officers in high-visibility vests are present at the scene, examining the situation, and setting up caution tape around the area. A Canadian flag can be seen in the background near a building, and there are other people, including more officers, further away from the accident scene on a mostly clear street. The presence of emergency personnel suggests that this is an active incident being managed by the authorities.
12524	negative	12524.jpg	The image depicts a scene in front of a retail store with a red awning and a visible store logo featuring a lowercase "s" within a circle. Parked in front of the store is a red minivan, and next to it, a person is seen pushing a dolly loaded with large cardboard boxes. It appears that the individual is engaged in some form of delivery or restocking activity. The scene conveys a sense of routine work or logistics typically associated with retail operations. There are no overt negative elements, but the overall sentiment may be considered negative due to the mundane nature of the task being performed.
13010	negative	13010.jpg	The image shows a dark scene dominated by a bright light source, most likely a streetlamp or a similar outdoor light, illuminating part of the area. The light casts a glow against the dark background featuring tall buildings, with the light creating sharp contrasts between the illuminated parts and the shadows. A few windows of a building on the left side of the image have faint lights, hinting at some activity or occupancy inside. The scene lacks any visible people or identifiable actions taking place, and the overall atmosphere appears somber and quiet.
13048	negative	13048.jpg	The image depicts a police officer standing on a city sidewalk, with his hands clasped in front of him and a serious expression on his face. He is dressed in a typical police uniform complete with a badge, patches, and a duty belt equipped with various gear. Behind the officer, yellow police tape is stretched across the sidewalk, indicating a restricted area, likely the site of an investigation or incident. A few people are visible in the distance, standing behind the tape, and another officer is kneeling on the sidewalk further back. There is a bus stop and a red chair on the right side of the image. The setting appears to be an urban area with buildings lining the street, and there is a sense of activity and tension due to the presence of law enforcement and restricted access. The scene suggests a situation involving police activity and possibly an ongoing investigation.
13479	negative	13479.jpg	The image depicts a green-skinned character with blue hair holding a large knife. The character has a sinister expression, with wide, yellow eyes and visible teeth. It is actively slashing or stabbing, causing red liquid resembling blood to splatter outward from the point of contact. The character's fingers have black spots, and the overall scene conveys a sense of horror and violence.
16665	negative	16665.jpg	The image shows a person with blonde hair, wearing a dark suit jacket and a light-colored shirt, standing in an outdoor setting with a slight smile on their face. In the background, there is a large fountain with water flowing over multiple levels, and several people are sitting on benches around the fountain area. The surrounding environment includes lush green trees and a decorative structure. The overall scene appears calm and pleasant, suggesting a public park or similar recreational area.
18065	negative	18065.jpg	In the image, a child is standing in a public area, possibly a lobby or corridor, holding a doll close to their chest. The child appears to be covering their face with one hand while clutching the doll tightly with the other hand. The child is wearing a red dress, black shoes, and has a red bow in their hair. They are standing on a tiled floor and the background features some seating areas, walls with artwork, and what appears to be an information kiosk or digital display in the distance. The overall atmosphere of the image conveys a sense of discomfort or distress from the child.
18432	negative	18432.jpg	The image shows a group of police officers inside what appears to be an office or classroom-like setting. They are standing and facing toward a group of people who are seated and bent over, possibly examining items on the floor. The officers are equipped with gear, including radios and body armor. The atmosphere seems tense, given the posture and focus of the officers and the people they are observing. The image has a high-contrast, noir-style filter, adding to the dramatic and possibly serious tone of the scene.
18907	negative	18907.jpg	The image depicts a small bowl filled with dried insects, specifically labeled as "Rib Rubbed Cricket Snacks $5" on a card in the background. The bowl contains a heap of what appears to be dried crickets, often used as a snack in various cultures. The surrounding table surface has a few scattered insect fragments, indicating recent handling or consumption. A blue pen rests to the left of the bowl, and part of a clear plastic bag is visible to the right. The setting suggests a casual dining environment where unusual or exotic food items are served.
19566	negative	19566.jpg	The image shows a person standing in front of a background that depicts a city skyline with tall buildings. The person is wearing a blue suit with a light blue tie and a white shirt. They seem to be speaking or presenting and there is a small microphone clipped to their tie. The lighting is bright, and the image appears to be taken in a studio setting. The person’s expression is neutral and professional.
19605	negative	19605.jpg	The image depicts a pile of vibrant red chili peppers, closely packed together and filling the entire frame. The peppers have a glossy texture, indicating freshness and juiciness. Each chili showcases its characteristic curved shape with green stems and a pointed end. The scene is bustling with the vivid red color dominating the visual field, creating an intense and possibly overwhelming visual effect that could evoke strong emotions.
20446	negative	20446.jpg	The image depicts a foggy, eerie town street with vintage street lamps standing prominently in the foreground. The cobblestone pavement and old buildings create an atmospheric, mysterious scene. The fog envelops the area, adding to the haunting feeling. A lone figure is visible in the distance, enhancing the sense of solitude. The text above reads "WHO ENJOYS VISITING" and below it "HISTORIC HAUNTED PLACES?" The overall mood evokes curiosity and a bit of spookiness, suggesting a theme of exploring haunted locations.
20832	negative	20832.jpg	The black and white image features a young woman with long, wavy hair, smiling broadly. She appears to be taking a selfie, holding one arm up to her side while resting on a wooden surface with a pillow in the background. Her expression is cheerful and relaxed, suggesting a moment of happiness or joy.
21004	negative	21004.jpg	The black and white image features a young person with long hair, looking directly at the camera with a neutral or slightly melancholic expression. The background appears to be an indoor setting, possibly a kitchen, with cabinets and a reflective surface visible behind the person. The overall tone of the image conveys a sense of introspection or somberness.
21683	negative	21683.jpg	The image shows a large fallen tree log on a sandy beach near a dune covered with grass and small plants. The log appears decayed, with parts of the bark peeling off, revealing the dry, cracked wood underneath. The log is positioned horizontally, with one end elevated slightly higher than the other. There are no visible actions, interactions, or events taking place; the scene is static and depicts nature at rest. The background features a clear blue sky, adding a serene atmosphere to the setting. The overall mood of the image might be perceived as melancholic due to the decayed state of the log.
21915	negative	21915.jpg	The image shows a red wine glass that has been broken. One piece of the glass stands upright on its base, suggesting it might have toppled at some point, causing the rest of the glass to detach and remain on the surface. The detached shard lies separately, adding a sense of abrupt damage to the elegant form of the glass. The scene conveys a sense of accident or mishap, emphasizing the fragility of the object.
22498	negative	22498.jpg	In the image, a group of people is gathered around two individuals. The person on the left, who appears to be a police officer, is holding the wrist of the other individual, who is wearing a plaid shirt and has his hands cuffed behind his back. The officer is wearing a white shirt with a name tag and is possibly speaking to the individual or giving instructions. Surrounding them are several photographers and journalists, capturing the moment with their cameras. The setting appears to be indoors, in a hallway with white walls and doors. The attention is focused on the interaction between the officer and the individual with the handcuffs, indicating a tense or serious situation.
22600	negative	22600.jpg	The image shows the back of a car with a significant dent and damage on the right side near the rear wheel and bumper area. The damage appears to be from a collision, as indicated by the crumpled and misshapen part of the car's body. The taillight on the damaged side is intact but the deformation suggests that the car may have been hit hard. The car has a California license plate with the number 34 KING. There are no visible actions or interactions happening in the scene, just the aftermath of the collision. The car is parked on a paved surface, and the damage indicates a negative event, likely an accident.
22611	negative	22611.jpg	In the image, a large group of people is crowded on top of an open train car. They appear to be tightly packed, with many individuals sitting or standing close to each other. Some people are seated on the edges of the train car, while others are sprawled out or holding onto each other for balance. One person at the front is standing and holding what seems to be a sign, possibly indicating a form of protest or communication. The expressions on their faces range from neutral to contemplative, suggesting a serious or intense mood. The setting appears to be rural, with vegetation visible in the background. The overall scene conveys a sense of urgency or desperation, as the individuals seem to be traveling or migrating, possibly under challenging circumstances.
22658	negative	22658.jpg	The image depicts a black surface with white chalk writing. The text reads "5050SOS" with a heart symbol incorporated into the design. Below this, there is a smaller text that says "LH-CH-AH-MC," also accompanied by a heart symbol. The writing suggests a message or signature, but without further context, it's unclear what specific event or interaction is being represented. The tone suggested by the prompt as negative is subjective and not inherently conveyed by the visual elements in the image.
3315	neutral	3315.jpg	The image depicts two men seated in chairs in front of a backdrop adorned with multiple Canadian flags. The backdrop also features a repeating pattern of symbols or logos and text that reads "Canada Leadership" along with "Un leadére pour le Canada" and "Canada First," likely emphasizing the political nature of the event. The man on the right, wearing a black suit and a pink tie, appears to be engaged in conversation, with his hands clasped together or holding papers. He is facing the man on the left, who is seated and seems to be listening attentively, possibly responding to the conversation. The caption at the bottom of the image reads "Conservative leader Stephen Harper responds to small biz election priorities," indicating that the event is related to a political discussion concerning small business and election priorities. The setting suggests a formal event or debate focused on leadership and policy discussions within a political framework.
3604	neutral	3604.jpg	The image states that the National Development Plan NDP has borrowed $6,000,000,000.00 behind closed doors. It features a map silhouette on the left side and displays that the total debt has increased by 50% with an upward arrow. At the bottom, it outlines the NDP plan as involving more spending, more taxes, and more debt.
3666	neutral	3666.jpg	The image displays two sections of data comparing the percentage support for various political parties over three time frames: This Week, Last Week, and 4 Weeks Ago. In the first section, the parties listed are Conservative, Liberal, NDP, Green, and Bloc. For This Week, the percentages are: Conservative at 30.1%, Liberal at 29.9%, NDP at 29.1%, Green at 5.2%, and Bloc at 4.7%. Last Week's percentages are: Conservative at 31.8%, Liberal at 28.7%, NDP at 29.0%, Green at 5.3%, and Bloc at 4.5%. Four Weeks Ago shows: Conservative at 31.2%, Liberal at 27.3%, NDP at 31.1%, Green at 5.8%, and Bloc at 4.0%.In the second section, the parties listed are NDP, Liberal, Conservative, Bloc, and Green. For This Week, the percentages are: NDP at 49.2%, Liberal at 47.2%, Conservative at 38.8%, Bloc at 29.1%, and Green at 27.7%. Last Week's percentages are: NDP at 48.8%, Liberal at 46.1%, Conservative at 40.1%, Bloc at 29.7%, and Green at 26.5%. Four Weeks Ago shows: NDP at 51.7%, Liberal at 45.9%, Conservative at 41.8%, Bloc at 31.5%, and Green at 25.4%.Overall, the image provides a comparative analysis of political party support over a period of four weeks, highlighting minor fluctuations in percentages.
3720	neutral	3720.jpg	The image features a large, prominent number "3" against a vibrant red background, surrounded by various stars. To the left of the number "3" is a cartoon character dressed in a suit and top hat, holding a magic wand. The character appears to be performing a magic trick. The text beneath the number states "3 is a MAGIC NUMBER" in bold, playful letters. In the bottom left corner, there is a smaller text that reads "SCHOOL HOUSE ROCKS." The overall theme suggests a sense of excitement and emphasis on the significance of the number "3.
4105	neutral	4105.jpg	The image shows a man standing outside a store with his arms crossed, wearing a blue hoodie with a logo on it. He is positioned in front of a building with some greenery in the background. The text on the image indicates that this is a Manager Trainee position at a location in Niagara Falls, NY, and suggests that the job involves constructing a career. A circular logo with the text "84 LUMBER" is also visible in the scene.
4545	neutral	4545.jpg	The image shows two healthcare professionals standing side by side in a bright and modern hospital setting. On the left, a person wearing a white lab coat is crossing their arms while resting their hand on their hip. On the right, another person is dressed in blue scrubs with one hand resting on their hip and slightly holding the person in the lab coat's arm. Both individuals appear to be smiling and looking towards the camera. In the background, there are tall windows allowing natural light to fill the room. The top of the image includes text advertising a travel nurse RN position for a 13-week CCU contract in Albany, NY, with the "Albany, NY" location marker at the top right corner, and the logo of "Accountable Healthcare Staffing" is displayed at the bottom right.
5144	neutral	5144.jpg	The image shows a conference or discussion panel set in a dimly lit auditorium. On the stage, there are two men seated on chairs, facing each other, and engaged in a conversation. They are positioned in front of a large screen displaying a presentation slide with the text "2008 INDEPENDENT DOCUMENTARY CONFERENCE DOC CONFERENCE IN DOCUMENTARIES BEGIN RESPONSIBILITIES: A CONVERSATION WITH ASIF KAPADA." The screen features some abstract blue and green design elements in the background. The audience, visible in the foreground, is seated and appears to be attentively watching the discussion. An orange pillar with the text "MLC CONVENTION" is visible on the left side of the stage, and there are several spotlights illuminating the stage area.
5373	neutral	5373.jpg	The image features a cartoon-style, anthropomorphic dinosaur costume in a happy pose. The character is predominantly purple with a green belly and is smiling widely with eyes looking forward. The dinosaur has short limbs, and its right foot is raised slightly, with visible yellow toes. One hand is waving while the other is resting on the belly. The scene conveys a cheerful and lively atmosphere.
5828	neutral	5828.jpg	The image shows a man wearing a blue sports jersey and cap, holding the cap up with his left hand. He has a beard and is looking off to the side. Another person standing behind him, partially visible, is wearing a catcher's helmet. The background is filled with a blurred crowd, likely spectators at a sporting event. The primary focus is on the man holding the cap, indicating a moment in a baseball game or event.
7049	neutral	7049.jpg	A shirtless man with tattoos is on stage, facing downward with his hands in his pockets. He is wearing dark pants with a belt. The background features a large screen displaying colorful graphics with the text "where is now" and various images. Another person is standing nearby, holding a camera and taking a photo of the scene. The atmosphere suggests a concert or live performance setting.
7144	neutral	7144.jpg	The image is a webpage from "EatInTheStreets" featuring MP3 downloads. It displays various album covers, including "Mr. Label," "Fr33b4s3," and others with band photos and album titles. The page shows a specific album called "Camino: 2001 Spanish Brown Legendary" by Camino with a list of tracks. It is available for download and has options for rating and comments. Below is another album titled "The Come Up" by EatinStreets, featuring tracks from the Mixtape Vol. 2 series. On the right side, there's a sidebar with additional options and advertisements, and a cartoon character is present on the left side, interacting with the content.
8803	neutral	8803.jpg	The image shows a bottle of Smirnoff Ice, which is a premium vodka beverage with a refreshing citrus taste. The bottle indicates that it contains 120 ml 4.0 fluid ounces of the drink. The bottle has a distinct metallic label near the top, with the Smirnoff logo prominently displayed in the center. The label text includes descriptions in different languages, reflecting its international branding. The bottle is placed on a wooden surface alongside other items such as a black cable and a partially visible Shippo packaging tape roll. The background is plain and neutral in color, focusing the attention on the bottle itself.
9303	neutral	9303.jpg	The image shows a Twitter search page on a smartphone with a tweet about the video music awards VMAs. At the top of the screen, there's a photo of a person bending forward on stage, wearing a white headband with flowers and a sleeveless shirt with the number 42. Below the image, it's marked as a "Top trend" with the hashtag #ShesKindaHotVMA, indicating significant engagement with 10.7K tweets. Further down, there's a promoted tweet by MTV encouraging viewers to watch the #VMAs airing on 9/8C. At the bottom, menu icons for Home, Notifications, Messages, and Me are visible.
9330	neutral	9330.jpg	The image depicts a person who appears to be speaking or singing into a microphone. They are wearing headphones over their ears and dressed in a maroon sleeveless top. The individual has a relaxed and joyful expression, as highlighted by their smile. The background consists of a red curtain, which suggests that this scene might be taking place in a recording studio or a similar setting. The lighting is focused, illuminating the person's face while casting a subtle shadow beneath the microphone. The overall atmosphere of the image is warm and engaging, capturing a moment of expression and performance.
9407	neutral	9407.jpg	In the image, two young men are sitting inside a car. The person on the left is wearing a blue and black plaid shirt and holding what appears to be a cigarette between their fingers. He is sticking out his tongue and looking at the camera. The person on the right is wearing a grey plaid shirt over a white t-shirt and is sticking out his tongue playfully while looking at the camera. The environment suggests they are sitting in the front seats of the car, with a glimpse of the outside visible through the window. Both individuals appear to be in a relaxed and playful mood.
9620	neutral	9620.jpg	The image shows a screen capture from the website mtv.com displaying a voting page for a music awards event. The heading reads "Ain't nobody got time for spam!" Below the heading, there are two sections for voting on music videos.The first section features the song "She's Kinda Hot" by 5 Seconds of Summer with a view count of 13,234,276. There is a photo of the band members standing back-to-back in a garage-like setting. The hashtags "#ShesKindaHotVMA" and buttons to vote via Twitter and Instagram are included at the bottom of this section.The second section displays the song "Worth It" by Fifth Harmony with a view count of 12,820,055. Accompanying the song title is a performance photo featuring the group dancing on stage. The hashtag "#WorthItVMA" is present, along with another vote button for Instagram.Both sections have play buttons overlaid on the images indicating the videos are available to watch. The phone status bar at the top shows it is 2:23 AM with the carrier MTS LTE and a 16% battery life remaining.
9645	neutral	9645.jpg	The image captures a group of young men outdoors, possibly at a concert or festival. They are standing closely together and appear to be enjoying themselves. One person is making a thumbs-up gesture with their hand while the others look around and smile. They are wearing sleeveless shirts with band logos, and some are wearing wristbands, suggesting they might be at an event requiring entry tickets. The background shows trees and parked cars, indicating they might be near a parking area or outdoor venue. The overall mood is casual and friendly.
10110	neutral	10110.jpg	In the image, a man is sitting on a stool on a stage, speaking into a microphone. He appears to be giving a presentation or performing. To his left there is a large blank projection screen, with a lectern beside it. In front of him, there's a music stand with sheet music resting on it, and an acoustic guitar is leaning against the wall to the right. A piano is positioned near the guitar, and a small chalkboard with writing is in the foreground. The setting is dimly lit, creating an intimate atmosphere, possibly in a small venue or a cozy room. There is a laptop on a small table or box in front of the stage, adding to the presentation setup.
10253	neutral	10253.jpg	The image is a promotional announcement for a live stream event hosted by NCCM and Rabble.ca. The event features a debate concerning issues of multiculturalism, immigration, and the Muslim community. The text emphasizes the importance of the youth in the Canadian Muslim community voting and making their ballots count in federal elections. The main text is in white and stands out prominently against a red background.
10552	neutral	10552.jpg	The image depicts a pencil sketch on a piece of paper that is standing upright on a wooden floor. The drawing features a character wearing a long coat or cape, standing confidently with one hand in a pocket and the other relaxed at their side. The character is also wearing a mask and armor, and there is a rectangular object, possibly a medallion or shield, on their chest. The figure appears to be holding a staff or sword in one hand, which is positioned on the ground or a small mound of dirt next to them. The background is minimal, suggesting a barren or desolate landscape with a simple horizon line.
10797	neutral	10797.jpg	A person wearing a light-colored, long-sleeved shirt with thin vertical stripes stands with their arms crossed. On the table in front of them is a neatly stacked pile of collared shirts, which are similar in color and pattern to the person's shirt. The shirts on the table also have thin vertical stripes in different shades of blue and pink. The background suggests an indoor setting with a plain wall and a framed picture hanging on it.
11856	neutral	11856.jpg	The image provides information about two open house events happening in different cities. The first event is the Calgary open house scheduled for Tuesday, September 1, from 5:30 p.m. to 8:30 p.m. at the Courtyard Marriott Calgary Airport located at 2500 48 Avenue NE. The second event is the Edmonton open house taking place on Wednesday, September 2, also from 5:30 p.m. to 8:30 p.m. at the Chateau Louis Hotel and Conference Centre situated at 11727 Kingsway Avenue. The description shares details about the date, time, and location of these events without indicating any specific actions, interactions, or additional visual elements beyond the text.
11891	neutral	11891.jpg	The image features a black-and-white illustration of a woman with shoulder-length hair, a hand near her lips, and prominent eye makeup. On the left side, against a pink background, there is text that reads: "I hate when my Botox wears off. Then people can tell that I don't like them." At the bottom left corner, the text "someecards user card" is present. There are no additional actions, interactions, or events visible in the scene.
11942	neutral	11942.jpg	The image displays data from the website wunderground.com featuring weather information with a timestamp of 6:54 PM under the provider Bell. The battery indicator shows 29% charge. The weather data is broken down into two sections: Temperature, Dew Point, Humidity, and Wind related metrics.The temperature readings are listed as follows: a high of 22°C, a low of 9.3°C, and an average of 15.6°C. The dew point readings indicate a high of 8.1°C, a low of 2.4°C, and an average of 5.8°C. Humidity measurements show a high of 81%, a low of 30%, and an average of 58%. There was 0 mm of precipitation recorded.Wind speed data shows a high of 14 km/h and an average of 3 km/h, while wind gust data lists a high of 15 km/h. The wind direction is noted as West. Pressure readings are presented with a high of 999 hPa and a low of 991 hPa. No average pressure value is indicated.
12143	neutral	12143.jpg	The image features a beautifully crafted season-to-season wreath made from materials resembling newspaper pages, hanging on a white door. The wreath is adorned with several interchangeable banners in pastel colors, which suggest different seasonal themes. At the top of the image, text provides details about a class event hosted by Stampin' Dolce Studio on September 29, 2015, at 7 pm. It advertises the creation of this wreath as part of the class, priced at $39. Registration and payment deadlines are noted as September 19 at 5 pm, with accepted payment methods including VISA, MasterCard, EMT, or cash. The text also mentions that payment is a final sale and non-refundable. The artist credited for the design is Krista Frattin, with her website link provided as stampindolce.com.
12721	neutral	12721.jpg	The image features an orange rectangular sign with the word "DETOUR" in bold, black capital letters at the top. Below the text, there is a black silhouette of a bus on the left side, accompanied by a large black right-pointing arrow on the right side, indicating a route alternative for vehicles.
