index	#1 Label	#2 ImageID	#3 String	#3 String
2720	neutral	2720.jpg	The image features a statue of a serene Buddha sitting in a meditative pose against a blurred green background. The statue is centered on a flat surface, and there is a motivational quote beneath it that reads: "We are what we think. All that we are arises with our thoughts. With our thoughts, we make the world. -Buddha" The overall composition conveys a sense of peace and reflection.
2784	neutral	2784.jpg	The image shows a toilet with the lid open, highlighting its features. There is text on the image pointing out two specific aspects: "Arms ease sitting & standing" near the top of the toilet seat and "Additional 5" at the base. The toilet is located in a bathroom setting.
3807	neutral	3807.jpg	In the image, two people are sitting outside near a large pile of snow. The person on the left is wearing a black shirt and a black cap and appears to be engaged in conversation or perhaps looking at a small object in their hand. The person on the right is wearing a checkered shirt and is seated on a folding chair, seemingly preoccupied with something in their lap. Behind them is a brick building with windows, and there is a noticeable flame visible near the top of the snow pile, suggesting a fire burning beneath it. The overall atmosphere seems casual, with the individuals comfortably seated amidst a snowy outdoor setting.
4091	neutral	4091.jpg	The image displays a set of car seat covers designed for a three-row seating vehicle. The seat cover for the front seats is shown in place, covering the entire front seat with a black base and red accent stripes. The middle seat in the second row is also covered with a similar design. Additionally, the seat cover for the rear seats is visible, showcasing the same color scheme. Separate accessories include extra seat cushions, matching red and black striped seat belts for each seat, and a coiled red and black striped seat belt cover or tie. These components are positioned to demonstrate their fit and function within the vehicle. There are no visible actions or interactions as the setup is static, depicting the complete car seat cover kit.
4654	neutral	4654.jpg	The image depicts a scientific or biological scene where a blue cellular structure with multiple green and yellow circular entities is transferring small green and yellow particles to a larger cyan cellular structure. The smaller entities appear to be moving towards the larger structure, suggesting a process of interaction or exchange between the two cells. The background is black, and there are curved shapes in a gradient of blue and cyan colors, possibly representing other surrounding molecules or cells. The scene is stylized in a colorful and simplified manner.
584	positive	584.jpg	The image depicts a colorful and lively scene featuring several cartoon characters, each performing distinct actions. At the top of the image, there are four distinct sections, each showing a different character or small group of characters in various poses and activities:In the top left section, two characters are holding guns and aiming at a target on a wall. One character wears a blue hat, while the other has a pink shirt and green hat.In the top right section, two characters, one in a red shirt and the other in a beige hat and brown jacket, are aiming their guns forward.In the middle row, there are two more sections:The left section features a character wearing a green hat, green outfit, and yellow scarf, saluting with one hand while standing next to a wooden crate.The right section shows another character in a purple hat and purple shirt, saluting in a similarly dynamic pose next to a wooden crate.The bottom row contains two additional sections:In the bottom left section, a character in a blue outfit, including a wide-brimmed hat and yellow scarf, is shown saluting from a wooden crate. There is also another character behind, partially obscured, also aiming a gun.The bottom right section displays a character in a red outfit and a brown wide-brimmed hat, raising one arm in the air in a victorious or celebratory gesture, with another character in a pink shirt and hat aiming a gun in the background.Throughout the image, various game elements such as heart indicators, targets, and a target practice range are also visible, suggesting a game-like or playful scenario. The background is a desert-like setting with sandy ground, wooden crates, and a clear blue sky, creating a vibrant and engaging atmosphere. The characters’ dynamic poses and the playful environment contribute to the overall positive and lively sentiment of the image.
806	positive	806.jpg	In this positive sentiment image, a group of people are gathered inside a store that appears to specialize in athletic and fitness apparel. They are posing for a group photo in two rows. The back row consists of individuals standing, and the front row consists of people sitting or kneeling. The store is well-lit and features various clothing items hanging on racks and displayed on shelves. Behind the group, several banners with the slogan "THE MOVEMENT" and other text are visible, suggesting a motivational or community theme. The people in the photo are dressed in a variety of colorful athletic wear, and one person is holding a small dog. The overall atmosphere is cheerful and suggests a sense of camaraderie or team spirit.
1109	positive	1109.jpg	The image shows the back views of two individuals with styled hair. On the left, the person has long, wavy hair transitioning from dark roots to a lighter, blonde shade at the ends. The right side of the image features another individual with shoulder-length, voluminous, wavy hair in a rich auburn color. Both hairstyles appear freshly done, highlighting the skill of the hairstylist and the healthy appearance of the hair. The setting seems to be a salon, indicated by the presence of mirrors and styling tools in the background.
1164	positive	1164.jpg	The image features a young child smiling and looking upwards. The background appears to be indoors with warm lighting. Overlaying the image are two text sections: the top portion reads, "YOU'RE THE JELLY TO MY BURGER, THE KNIFE TO MY SOUP, THE GLITTER TO MY SUSHI, AND THE KETCHUP TO MY ICECREAM." The bottom portion of the text states, "MY POINT IS, YOU'RE WORTHLESS." The image seems to playfully contrast sweet compliments with a final blunt statement.
1944	positive	1944.jpg	A man in a light blue shirt and red patterned tie is standing in front of a dramatic volcanic scene with smoking and fiery eruptions while smiling broadly and taking a selfie with a mobile phone, capturing the explosive activity in the background.
2084	positive	2084.jpg	The image shows a person standing behind a clear podium on a stage or platform, reading from a piece of paper they are holding. The person is dressed casually in a light-colored, long-sleeve shirt and dark pants. The background features wooden paneling and some curtains, with a small potted plant placed on a stand to the left of the podium. The individual appears to be engaged in an activity that involves speaking or presenting, potentially in a formal or semi-formal setting, such as a conference, lecture, or ceremony.
2943	positive	2943.jpg	The image features an uplifting quote over a serene backdrop of dense, lush green forest filled with tall trees. The quote reads "The only person you are destined to become is the person you decide to be" and is attributed to Ralph Waldo Emerson. There are no discernible actions, interactions, or events taking place within the scene as it primarily consists of the calming natural background and the inspirational text.
3104	positive	3104.jpg	The image depicts two characters in a video game setting, both holding guns in a defensive stance within a hallway flanked by brown walls with several windows. The character on the left, wearing a light blue blouse and dark skirt, has her arms crossed defensively. The character on the right, dressed in a dark suit with a white shirt and tie, also holds a gun in a defensive position with both hands. The scene conveys a tense atmosphere with the characters seemingly prepared for confrontation, possibly indicating a standoff or defensive situation.
3269	positive	3269.jpg	The image captures a lively scene inside a room where a group of young people is energetically dancing and enjoying themselves. In the foreground, three girls are prominently featured. One girl with long blonde hair on the left side is smiling and moving her arms, appearing very animated and happy. Next to her is another girl with long dark hair wearing a black top and a light blue skirt, who is also dancing with enthusiasm. To the right, another girl with long blonde hair is captured mid-motion, contributing to the dynamic atmosphere.In the background, several other individuals are visible, engaging in various activities that suggest a social or party setting. One person in a red shirt is prominently dancing, while others are interacting or observing. The room itself appears to be decorated in a warm and inviting manner, with framed pictures on the walls and furniture that adds to the cozy ambiance. The overall mood of the scene is joyful and spirited, with everyone appearing to be having a great time.
3651	positive	3651.jpg	The image features a piece of food, resembling a large chicken wing or a similar type of fried or breaded snack, prominently displayed on a metal skewer. The skewer is positioned upright on a clear, rectangular stand, which helps keep the food stable. The food item appears crispy and well-seasoned, with a golden-brown, textured coating that suggests it may be breaded or coated with spices and herbs. The background is plain and light-colored, enhancing the visibility of the food. There are no other objects or actions taking place in the scene.
3821	positive	3821.jpg	The image features four young men standing together on a rooftop, which suggests an urban setting with some buildings visible in the background. They appear to be enjoying themselves and are engaged in a cheerful interaction. The man on the far left is wearing a black jacket and a beanie, leaning against a wall with his hands clasped and a big smile on his face. The second man from the left is wearing sunglasses and a dark shirt over a white tee, clapping his hands and looking to his right with a happy expression. The third man, in the center-right, is dressed in a black shirt with an open white jacket, with one hand in his pocket and a relaxed, friendly demeanor. The fourth man, on the far right, is wearing a gray sweater and black pants, standing with a relaxed posture, smiling and looking slightly upwards. The overall atmosphere is friendly and positive, with the group clearly enjoying their time together.
4432	positive	4432.jpg	The image features a backdrop of richly colored green leaves, with text overlaid on the image. The text reads: "Let gratitude be the pillow upon which you kneel to say your nightly prayer. Dr. Maya Angelou." The quote is centered and displayed in a clean, white font that contrasts against the darker background, making it easy to read. The overall mood of the image is serene and uplifting, suggesting a moment of reflection and thankfulness. No specific actions or interactions are depicted, as the focus is on the inspirational quote and the natural background.
