index	#1 Label	#2 ImageID	#3 String	#3 String
4654	neutral	4654.jpg	This image illustrates a microscopic interaction between two cells. The left cell, shaded in blue, emits structures resembling small green spheres that are approaching a larger cyan cell on the right. These spheres are shown making contact with a cluster of smaller orange and yellow figures extending from the cyan cell, suggesting a cellular communication or energy transfer process.
584	positive	584.jpg	The image depicts a series of screenshots from a video game showing characters dressed as cowboys in various poses in a desert setting. The characters interact with targets and obstacles in a platformer style, where the health and shield indicators at the top left corner suggest the gameplay mechanics of shooting or defending against enemies. The vibrant and cartoonish art style enhances the playful atmosphere of the game.
806	positive	806.jpg	A group of people is posing for a photo in a gym or fitness store, with several racks of clothing and motivational posters in the background. The group includes men and women of various ages, dressed in athletic wear such as tank tops, jackets, and leggings, suggesting they are either staff or customers at the store. The atmosphere appears friendly and energetic, with a mix of standing and crouching poses, indicating a sense of camaraderie and enthusiasm.
1109	positive	1109.jpg	The image shows two side-by-side photos of the back of a person's head, focusing on their long, wavy hair. On the left side, the hair is styled with shades of brown and blonde, featuring soft highlights. On the right side, the hair is a vibrant copper or auburn color with gentle waves, complemented by a geometric-patterned garment. The overall scene suggests a focus on different hair coloring techniques and styles.
1164	positive	1164.jpg	The image features a young child smiling with text overlaying the photo, giving a double meaning. The first part reads, "YOU'RE THE JELLY TO MY BURGER, THE KNIFE TO MY SOUP, THE GLITTER TO MY SUSHI, AND THE KETCHUP TO MY ICECREAM." The second part says, "MY POINT IS, YOU'RE WORTHLESS," which twists the initial compliment into a sarcastic statement. The background is a softly blurred setting, likely indoors.
1944	positive	1944.jpg	A smiling man in a light blue shirt and red tie takes a selfie with a smartphone against a dramatic background of volcanic activity, featuring bright lava flows and billowing smoke. The scene creates a humorous contrast between the man’s cheerful demeanor and the intense natural disaster behind him.
2084	positive	2084.jpg	The image shows a person standing behind a clear podium on a stage, holding a piece of paper. The setting is indoors, likely a church or auditorium, with wooden paneling and a curtain in the background. The person is dressed casually in a long-sleeve shirt and dark pants, and appears to be focused on reading the papers while speaking.
2943	positive	2943.jpg	The image features a lush forest background with dense green trees, conveying a serene and natural ambiance. Overlaid on the image is a motivational quote in white text: "The only person you are destined to become is the person you decide to be," attributed to Ralph Waldo Emerson, emphasizing self-determination and personal growth. The overall message is uplifting and encouraging, promoting the idea that one's future is shaped by their choices and aspirations.
3104	positive	3104.jpg	The image shows two 3D characters in a hallway scene. The character on the left is dressed in a light blue blouse and dark skirt, with short red hair. The character on the right is wearing a dark suit and holding a gun, standing with a serious expression. The background features a brown, dimly lit corridor with evenly spaced windows.
3269	positive	3269.jpg	In the image, a group of young people is dancing and socializing in a lively room, with expressions of joy and excitement visible on their faces. The setting appears to be a casual indoor gathering or party, with a warm and welcoming atmosphere, featuring decorative elements and personal items in the background. The motion blur captures the dynamic energy and movement among the group as they enjoy the moment together.
3651	positive	3651.jpg	The image shows a piece of breaded chicken being held upright on a metal skewer inserted into a clear plastic stand, set against a plain white background. The breaded coating appears crunchy and golden-brown, suggesting it has been deep-fried to achieve a crispy texture.
3821	positive	3821.jpg	Four individuals stand together, smiling and appearing relaxed, with a cityscape in the background. The person on the left wears a beanie and leather jacket, while the second individual sports glasses and a layered shirt. The third person has a casual layered look, and the fourth individual wears a simple, relaxed outfit. The overall mood of the scene is positive and friendly.
4432	positive	4432.jpg	The image features a background of lush green feathers with a quote from Dr. Maya Angelou that reads "Let gratitude be the pillow upon which you kneel to say your nightly prayer." The text is centered and in contrasting white font, adding a serene and reflective tone to the scene.
