index	#1 Label	#2 ImageID	#3 String	#3 String
4884	negative	4884.jpg	The image shows a green sign with white text that reads, "PLEASE DO NOT WALK ON GRASS." The sign is placed on a patch of dirt, which appears to be worn or compacted, and there is sparse grass growing unevenly around it. In the background, there is a paved surface that suggests a sidewalk or road, and the ground transitions from dirt to paving stone. The colors in the image are muted, with the green of the sign standing out against the brownish-gray tones of the pavement and dirt. The overall atmosphere appears to be a typical outdoor setting with no people visible, and the sign implies a request or prohibition against damaging the grass.
5112	negative	5112.jpg	The image depicts a coiled mass of what appears to be intestinal segments that have been removed surgically. The intestines exhibit a glossy, smooth surface with varying shades of pink, red, and some darker hues indicative of blood presence. There are visible areas with slight bruising or markings on the tissue, suggesting either trauma or abnormality. The setting appears clinical, likely on a sterile surface, possibly a surgical table or tray, with a white background that contrasts the vivid colors of the tissue. There is no presence of people, and the atmosphere conveys a serious and medical context, reflective of a procedure involving gastrointestinal surgery. The overall impression is one of clinical precision and concern for health issues.
26	neutral	26.jpg	The image shows a winter scene with a clear blue sky and snow-covered ground. In the background, there are industrial structures including a large building with a brown facade and a series of white cylindrical storage tanks. Additionally, there is a tall tower-like structure to the left of the building. The area appears to be part of an industrial or commercial complex.In the foreground, there are several evergreen trees laden with snow, some along a snow-covered roadside. A streetlamp stands on the left side of the road, and there is tire track visible on the pavement. The scene is devoid of people, suggesting a quiet or possibly remote location. The overall atmosphere is calm and serene, with the bright sunlight creating shadows on the snow, emphasizing the crispness of the winter day.
511	neutral	511.jpg	The image shows a group of people dressed in white and black stormtrooper costumes inside a retail store. They are huddled closely together, with their heads bowed down towards a small object on the floor, resembling a cylindrical device. The store is well-lit and features shelves stocked with various colorful items and products along the left side, including toys and possibly other merchandise. To the right, there is a promotional display featuring images of cows and a glass-covered section that may be a drink or treat station. The floor is a light color with a geometric pattern of blue and green tiles. Several customers can be seen in the background browsing the store. The overall atmosphere suggests a playful and casual environment, likely aimed at a family-friendly audience.
516	neutral	516.jpg	The image depicts the interior of a large indoor sports arena filled with spectators. The crowd, consisting of people seated and standing, appears engaged and attentive. The seating arrangement features blue chairs, and the majority of the audience seems to be facing the basketball court, which is visible in the middle ground. The court has a distinctive yellow and blue color scheme. Along the sidelines, several individuals, including what look like coaches or staff, are walking or standing. Above the court, there are multiple digital screens displaying colorful graphics and data. Bright overhead lights illuminate the arena, providing good visibility. The atmosphere suggests a sports event is taking place, with a sense of anticipation or activity among the attendees.
648	neutral	648.jpg	The image features branding and promotional materials related to the Elivar sports nutrition products and the 220 Triathlon Awards 2015. On the left side of the image, there is a logo for Elivar, which includes a stylized emblem featuring a green athlete and the text "ELIVAR" in blue, followed by the tagline "Optimised Sports Nutrition for Endurance Athletes Over 35." Below this logo is the slogan in smaller, lighter text.In the center of the image, the event name "220 Triathlon Awards 2015" is prominently displayed in large black and gray text. The number "220" is highlighted in red.On the right side of the image, several Elivar product packages are shown fanned out. These packages feature a predominantly dark blue and purple color scheme with accents of green and yellow. The labels on the packages include the Elivar brand name and specific product names such as "Endure," "Recover," and "Hydrate Plus."The overall setting of the image conveys a promotional atmosphere, highlighting the Elivar brand's association with triathlon and endurance sports nutrition. The image is straightforward, with no people or actions depicted, focusing solely on promotional elements.
1089	neutral	1089.jpg	The image features an underwater scene with a rocky ocean floor as the backdrop. Dominating the center of the photo is a distinctive fish with a prominent dorsal fin, resembling a sunfish. The fish's body exhibits a muted blue tint. Floating above the rocky terrain, a large text overlay spans the top half of the image. The text is in white with a slightly distressed font, contrasting against the dark blue background. In the lower left corner, additional text appears in a similar style, including a watermark or mention of a website. The overall atmosphere of the image combines elements of nature, with the underwater setting, along with an overlay of textual content that adds a sense of commentary or humor.
2005	neutral	2005.jpg	The image features two individuals in a close-up shot. The person on the left, wearing a dark jacket and a short haircut, appears to be speaking with a surprised or questioning expression. The person on the right is dressed in a military uniform with a red cap, facing away slightly and holding the brim of the cap with their hand. The atmosphere seems somewhat serious or intense. Above the individuals, bold white text on a black background reads "WHERE ARE YOU HIDING." Below them, white text on a blue background states "THE CHOCOLATE BAR?" The overall composition suggests a humorous or sarcastic tone, possibly referencing a well-known meme format. The setting seems to be indoors with a blurred background that provides no specific details.
2095	neutral	2095.jpg	The image shows a rectangular electronic device with a predominantly light-colored or white front panel, featuring a grid-like pattern across most of the surface. The front panel appears to have a mesh covering, which suggests it could be a type of projector, light panel, or air purifier. The top left corner of the device includes text that seems partially visible, possibly a brand or model number. To the left side of the device, there is a power cord extending out, indicating it is likely plug-in powered. The overall atmosphere is clean and clinical, with a focus on the object itself. There are no people or additional context elements visible in the image, and no discernible emotions or activities are depicted.
2720	neutral	2720.jpg	In the image, there is a small statue of Buddha seated in a meditative pose against a blurred background, which appears green on the left side and beige on the right. The Buddha statue is detailed, with a serene expression and hands in a specific gesture of meditation. Below the statue, there is a quote in white text that reads: "We are what we think. All that we are arises with our thoughts. With our thoughts, we make the world. -Buddha." The setting appears calm and focused, enhancing the reflective nature of the Buddha statue and the quote. The overall atmosphere of the image is peaceful and contemplative.
2784	neutral	2784.jpg	The image displays a white toilet with its lid open and red support braces attached to the seat and the side of the toilet seat. The braces are intended to assist with ease of sitting and standing. There's text overlaying the image, indicating "Arms ease sitting & standing" and "Additional 5'", likely referring to the height or adjustment capability of the braces. The surrounding area appears to be a bathroom with neutral-colored walls and white trim, and the floor is covered with a wooden surface. There are no people in the image. The overall setting is clean and neutral.
3807	neutral	3807.jpg	The image depicts two individuals seated on black chairs outside a brick building with large windows, partially covered by snow. The person on the left is wearing a black short-sleeved shirt and a black cap with red and white markings, and the person on the right is bald and wearing a black and white plaid shirt. In the background, a large snow pile forms a hill, with a small fire burning at its peak on the right side. The atmosphere suggests a cold, wintry day, with the contrast between the warmth of the fire and the cold, snowy environment. The setting appears casual, as the individuals sit in relaxed poses, engaged in conversation or contemplation.
4091	neutral	4091.jpg	The image features a collection of car seat upholstery components and accessories primarily styled in black with red accents. There are three car seat backs, each displaying matching black and red patterns, consisting of three rows with four backrests each. Alongside the seat backs, there are three seat cushions showcasing a similar black and red design, each with an additional support pad. The components appear to be laid out on a white background, enhancing the contrast and visibility. Additionally, there is a set of armrest panels aligned at the bottom left, with two larger pieces and two smaller ones. Next to the armrests are four belt clips in black and red, along with a belt loop featuring the same color scheme. The overall presentation is clean and organized, suggesting a professional or commercial setting.
4654	neutral	4654.jpg	The image shows two animated, stylized figures interacting with each other against a predominantly black background. On the left side, there is a blue figure resembling a hand reaching out with four fingers, each finger adorned with a green and yellow symbol, similar to faces or icons. These icons appear to be interacting with or approaching a group of orange, Y-shaped objects on the right side, possibly representing molecules or particles, which are clustered near another turquoise-colored figure resembling a glove or pouch. The background includes abstract shapes in shades of blue and turquoise. The overall setting has a modern and abstract feel, using vibrant colors to highlight the interaction between the figures and the particles. The atmosphere conveyed by the image suggests a theme of interaction or communication between the two figures represented by the blue and turquoise shapes.
584	positive	584.jpg	The image is a collage showing eight different frames from a video game, divided into two rows and four columns. Each frame features a desert-like environment with a character positioned behind wooden barricades, firing at targets that hang from rotating circular targets in the sky. The background consists of a sandy terrain, brown wooden fences, and a bright blue sky with some clouds.Each character appears to be wearing a different attire, including bandanas, hats, and colorful outfits such as green, purple, red, and blue. Some characters are armed with rifles and are depicted in various stages of aiming and shooting actions. The game’s interface includes a health bar at the top left corner of each frame, represented by two hearts followed by numerical values, and similarly, a score is indicated by the number "00."The atmosphere is reminiscent of a western-style shooting game, with the characters focused on hitting their targets, creating a sense of excitement and action. The colors are vibrant, with contrasting tones that highlight the characters and their actions against the desert backdrop.
806	positive	806.jpg	The image depicts a group photo taken inside a retail sports or athletic store. The group consists of fifteen individuals, along with a small dog, positioned in front of shelves and displays filled with various athletic apparel and accessories. Most of the people are dressed in brightly colored athletic wear, including neon yellow, blue, red, and black outfits, which suggests they might be involved in sports or fitness activities.In the background, there are displays with slogans such as "THE MOVEMENT" and "SPINS THE GLOBE," suggesting a focus on dynamic and global fitness. The shelves are stocked with clothing items like shirts, jackets, and athletic pants, alongside various footwear neatly arranged by type. The people are arranged in two rows; the front row is seated or crouching, while the back row stands. Everyone is smiling and seems to be in a cheerful mood, contributing to the positive and energetic atmosphere of the setting. The overall ambiance suggests camaraderie and enthusiasm for fitness and active lifestyles.
1109	positive	1109.jpg	The image displays two views of the back of a person's hair, demonstrating a hair color transformation. On the left side, the hair has a natural brown color with subtle blonde highlights, giving it a soft and natural look. The strands are gently wavy and flow down smoothly to the mid-back area. The setting appears to be a salon, as suggested by the background elements such as a mirror and some salon equipment. On the right side, the same hair is now dyed a rich, golden auburn shade with lighter blonde highlights that enhance the wavy texture. The waves are more pronounced and voluminous, giving the hair a vibrant and dynamic appearance. The person is wearing a grey patterned top, and the overall atmosphere is clean and professional, emphasizing the transformation and the salon environment.
1164	positive	1164.jpg	The image features a young child wearing an orange top with a subtle floral pattern. The child is smiling slightly while looking off to the side. Overlaid on the image are large blocks of text in two parts. The top text reads: "You're the jelly to my burger, the knife to my soup, the glitter to my sushi, and the ketchup to my ice cream." The bottom text says: "My point is, you're worthless." The background is slightly blurred, giving prominence to the child and the text. The overall atmosphere is playful and humorous, contrasting the poetic praise with the final punchline. The Instagram watermark "@INSTAGAYSTERICAL" runs vertically along the left side of the image.
1944	positive	1944.jpg	In the image, a man is standing in the foreground with a lively and cheerful expression, taking a selfie with a smartphone. He is dressed in a light blue dress shirt and a red patterned tie. The background features a dramatic volcanic eruption, with large plumes of dark grey ash and vibrant orange flames erupting from the ground. The setting appears to be a barren, rocky landscape, emphasizing the contrast between the man's calm demeanor and the intense volcanic activity behind him. The overall atmosphere combines elements of both excitement and danger, highlighting the man's positive sentiment amidst a striking natural phenomenon.
2084	positive	2084.jpg	In the image, a person is standing behind a clear lectern on a stage. The individual is wearing a long-sleeved, light blue shirt with grey accents and black pants. The lectern holds a piece of paper, and the person appears to be focused on it, possibly reading or preparing to speak. The stage features a rich, red carpet and is bordered by wooden panels that give a warm, earthy tone to the setting. To the left of the person, there is a wooden stand with a plant on top, adding a touch of greenery to the scene. The background includes a wooden wall and a window with vertical blinds that allow natural light to filter into the room. The atmosphere looks calm and focused, suggesting a formal or semi-formal event such as a lecture or presentation.
2943	positive	2943.jpg	The image features a serene landscape dominated by dense, lush green trees covering rolling hills. The trees vary in shades of green, creating a rich and vibrant texture across the scene. This natural setting suggests tranquility and calmness, providing a peaceful and harmonious atmosphere.Overlaid on the image, in bold white uppercase letters, is an inspirational quote: "THE ONLY PERSON YOU ARE DESTINED TO BECOME IS THE PERSON YOU DECIDE TO BE," attributed to Ralph Waldo Emerson. The text is centered and spans across the middle of the image, ensuring it is the focal point while contrasting sharply against the dark and varied green background. The font size of the quote is large, making it easily readable against the complex backdrop.At the bottom of the quote in smaller white text, the author's name, "RALPH WALDO EMERSON," is aligned to the center, indicating the source of the inspirational message. The overall composition effectively balances the textual message with the natural beauty, evoking a sense of motivation and contemplation. The image combines the calming effect of nature with the uplifting power of a well-known quote, creating an atmosphere of encouragement and self-determination.
3104	positive	3104.jpg	In the image, there are two figures standing in a hallway that is flanked by walls with a reddish-brown color. The figure on the left is wearing a light blue blouse with puffed sleeves and a dark skirt. The figure's arms are crossed, and their hair is short and styled red. The figure on the right is dressed in a dark suit with a light-colored shirt and a tie. They are holding a knife in one hand and have both hands slightly extended outward. The setting appears to be indoors, with a stone or tiled floor and narrow rectangular windows along the hallway. The atmosphere is tense, suggesting an apparent confrontation or standoff between the two figures.
3269	positive	3269.jpg	The image captures a lively scene of young people dancing and having fun indoors. In the foreground, there are three girls at the center of the action. The girl on the left is wearing a sleeveless white dress, with her long blonde hair cascading down her back. She is joyfully moving her body, with one hand on her temple. The middle girl has long dark hair and is wearing a black top and a light blue checkered skirt, also dancing energetically. On the right, another girl with light brown hair is partially visible, facing away from the camera, with a smiling expression.In the background, other individuals are seen participating in the party, with one person in a pink shirt and dark pants dancing as well. The room has a warm, inviting atmosphere with tiled flooring and walls adorned with various decorations including pictures, shelves with small plants, and a small plant on the windowsill. The lighting is soft and warm, contributing to the cozy and festive ambiance. The overall mood of the image is one of joy and celebration, as the young people appear to be thoroughly enjoying themselves.
3651	positive	3651.jpg	The image features a piece of fried chicken standing upright on a clear, rectangular stand with a metal skewer supporting it. The chicken has a crispy, golden-brown coating with visible seasoning, giving it a textured appearance. The background is a plain, lightly colored surface with some soft shadows, providing a minimalist and clean atmosphere. The overall setting suggests a focus on the presentation of the dish, highlighting its appetizing appearance.
3821	positive	3821.jpg	The image showcases four young men standing outdoors together, leaning against a low stone wall, with a bright and open sky overhead. The individual on the left is wearing a black beanie, a black leather jacket over a plaid shirt, and dark jeans. He has a wide smile and is clasping his hands together. The second person from the left, positioned slightly forward, is wearing sunglasses, a dark gray jacket over a white graphic t-shirt, and jeans. He is clapping his hands together and appears to be laughing or smiling broadly. The third man is dressed in a black t-shirt layered under a white open jacket, paired with black pants. He has a relaxed posture with his arms loosely at his sides and is looking to the side with a slight smile. The fourth man, on the right, is wearing a gray long-sleeve shirt with a yellow collar and neckline, and black pants. He has his hands partially in his pockets and is smiling while looking upwards. The background suggests a cityscape with some tall buildings and palm trees, indicating an urban setting with a casual, pleasant atmosphere. The overall mood of the image is friendly and cheerful.
4432	positive	4432.jpg	The image features a quote by Dr. Maya Angelou that says "Let gratitude be the pillow upon which you kneel to say your nightly prayer." The background consists of green leaves with a soft, overlapping pattern, creating a lush and calming atmosphere. The text is white, which contrasts well with the green background, making it easy to read. The overall mood of the image is peaceful and uplifting, evoking a sense of appreciation and reflection.
